line_idx,rec_idx,bbox
12,194,"[855, 434, 1317, 731]"
12,194,"[449, 112, 1307, 296]"
12,194,"[606, 200, 1249, 477]"
12,194,"[478, 110, 1379, 575]"
12,194,"[622, 341, 1317, 722]"
12,194,"[571, 148, 1027, 432]"
12,194,"[697, 153, 1258, 624]"
12,194,"[478, 382, 1306, 776]"
12,194,"[638, 154, 970, 436]"
12,194,"[508, 337, 1025, 620]"
12,194,"[527, 288, 934, 580]"
12,194,"[519, 153, 1297, 778]"
12,194,"[453, 143, 935, 427]"
12,194,"[477, 162, 1384, 563]"
12,194,"[452, 154, 1119, 473]"
12,194,"[527, 157, 1142, 436]"
12,194,"[910, 479, 1193, 777]"
12,194,"[842, 517, 1265, 774]"
12,194,"[454, 153, 1314, 394]"
12,194,"[824, 193, 1208, 575]"
12,194,"[816, 155, 1399, 531]"
12,194,"[444, 472, 1350, 682]"
12,194,"[758, 387, 1126, 541]"
12,194,"[560, 123, 1137, 572]"
12,194,"[846, 121, 1396, 375]"
12,194,"[683, 119, 1429, 726]"
12,194,"[597, 285, 1133, 626]"
12,194,"[984, 128, 1417, 426]"
12,194,"[718, 161, 1289, 437]"
12,194,"[814, 388, 1430, 674]"
12,194,"[775, 286, 1345, 777]"
12,194,"[447, 153, 986, 335]"
12,195,"[898, 428, 1332, 679]"
12,195,"[456, 294, 1430, 617]"
12,195,"[519, 436, 1405, 674]"
12,195,"[568, 285, 732, 484]"
12,195,"[899, 241, 1142, 340]"
12,195,"[452, 338, 1075, 571]"
12,195,"[845, 242, 1208, 682]"
12,195,"[903, 243, 1377, 578]"
12,195,"[583, 288, 1392, 426]"
12,195,"[703, 286, 1372, 616]"
12,195,"[726, 249, 1299, 481]"
12,195,"[929, 244, 1254, 677]"
12,195,"[657, 288, 1389, 572]"
12,195,"[508, 291, 1349, 678]"
12,195,"[477, 431, 1186, 676]"
12,195,"[873, 288, 1314, 431]"
12,195,"[560, 243, 1172, 483]"
12,195,"[478, 289, 1212, 433]"
12,195,"[454, 245, 1102, 394]"
12,195,"[1021, 242, 1412, 626]"
12,195,"[1186, 293, 1423, 624]"
12,195,"[447, 153, 1350, 620]"
12,195,"[928, 193, 1345, 777]"
12,195,"[758, 119, 1289, 541]"
12,195,"[998, 121, 1396, 375]"
12,195,"[683, 388, 1429, 726]"
12,195,"[597, 128, 1417, 582]"
12,195,"[984, 201, 1387, 726]"
12,195,"[622, 123, 1375, 526]"
12,195,"[1022, 122, 1317, 722]"
12,195,"[533, 143, 900, 535]"
12,195,"[453, 154, 1119, 436]"
12,195,"[941, 157, 1186, 525]"
12,195,"[478, 153, 969, 777]"
12,195,"[824, 193, 1384, 563]"
12,195,"[444, 155, 1020, 774]"
12,195,"[670, 148, 818, 436]"
12,195,"[842, 438, 1306, 772]"
12,195,"[638, 154, 965, 626]"
12,195,"[527, 153, 934, 580]"
12,195,"[1100, 166, 1399, 778]"
12,195,"[562, 387, 1311, 525]"
12,195,"[478, 110, 1317, 777]"
12,195,"[449, 112, 1307, 731]"
12,195,"[606, 200, 1379, 477]"
12,195,"[452, 248, 1037, 672]"
12,195,"[835, 332, 1194, 575]"
12,195,"[488, 198, 1408, 678]"
12,195,"[548, 245, 1127, 476]"
12,195,"[619, 241, 881, 383]"
12,195,"[545, 116, 1363, 678]"
12,195,"[546, 197, 1324, 629]"
12,195,"[903, 121, 1200, 381]"
12,195,"[489, 486, 1100, 776]"
12,195,"[456, 118, 1273, 726]"
12,195,"[440, 119, 1116, 521]"
12,195,"[1113, 205, 1302, 733]"
12,195,"[679, 115, 797, 243]"
12,195,"[943, 335, 1348, 734]"
12,195,"[641, 114, 1418, 473]"
12,195,"[590, 117, 1024, 735]"
12,195,"[571, 195, 937, 432]"
12,196,"[672, 198, 965, 626]"
12,196,"[800, 332, 1372, 616]"
12,196,"[703, 335, 1324, 629]"
12,196,"[527, 339, 1116, 436]"
12,196,"[583, 337, 1396, 626]"
12,196,"[508, 338, 1405, 624]"
12,196,"[453, 338, 531, 432]"
12,196,"[548, 245, 1289, 386]"
12,196,"[1128, 119, 1430, 777]"
12,196,"[928, 123, 1429, 726]"
12,196,"[998, 121, 1417, 726]"
12,196,"[984, 123, 1375, 247]"
12,196,"[964, 122, 1317, 722]"
12,196,"[903, 121, 1273, 726]"
12,196,"[793, 118, 1205, 733]"
12,196,"[679, 115, 1182, 245]"
12,196,"[447, 143, 1131, 734]"
12,196,"[574, 153, 1206, 777]"
12,196,"[456, 197, 1100, 776]"
12,196,"[713, 161, 1399, 243]"
12,196,"[766, 162, 1186, 772]"
12,196,"[910, 154, 1119, 777]"
12,196,"[816, 153, 1020, 774]"
12,196,"[697, 148, 900, 241]"
12,196,"[638, 154, 1306, 466]"
12,196,"[641, 114, 1423, 778]"
12,196,"[456, 302, 1186, 735]"
12,196,"[478, 289, 666, 346]"
12,196,"[651, 285, 1130, 682]"
12,196,"[775, 284, 1098, 674]"
12,196,"[929, 296, 1412, 624]"
12,196,"[960, 291, 1193, 632]"
12,196,"[1084, 287, 1314, 342]"
12,196,"[1073, 288, 1389, 626]"
12,196,"[590, 117, 1412, 294]"
12,196,"[545, 116, 1299, 293]"
12,196,"[449, 110, 963, 731]"
12,196,"[950, 205, 1379, 672]"
12,196,"[452, 246, 1408, 678]"
12,196,"[619, 241, 1363, 678]"
12,196,"[762, 241, 978, 294]"
12,196,"[974, 241, 1332, 679]"
12,196,"[1088, 243, 1261, 678]"
12,196,"[609, 288, 1218, 677]"
12,196,"[1002, 381, 1348, 525]"
12,196,"[796, 436, 1075, 575]"
12,196,"[670, 388, 1418, 563]"
12,196,"[744, 434, 900, 577]"
12,196,"[880, 379, 1392, 525]"
12,196,"[898, 428, 1265, 578]"
12,196,"[814, 382, 1212, 536]"
12,196,"[851, 434, 1249, 535]"
12,196,"[527, 431, 1127, 580]"
12,196,"[444, 429, 1311, 584]"
12,196,"[562, 387, 1126, 531]"
12,196,"[683, 432, 1208, 575]"
12,196,"[489, 436, 652, 582]"
12,196,"[477, 431, 1302, 581]"
12,196,"[932, 382, 1317, 572]"
12,196,"[622, 387, 812, 526]"
12,196,"[440, 432, 1350, 525]"
12,196,"[452, 426, 1348, 526]"
12,197,"[508, 338, 1126, 731]"
12,197,"[489, 115, 805, 529]"
12,197,"[449, 112, 1249, 477]"
12,197,"[454, 205, 1307, 672]"
12,197,"[1053, 198, 1379, 726]"
12,197,"[903, 121, 1182, 245]"
12,197,"[440, 429, 1311, 581]"
12,197,"[744, 119, 1205, 733]"
12,197,"[703, 336, 1052, 735]"
12,197,"[478, 110, 691, 381]"
12,197,"[1019, 517, 1372, 734]"
12,197,"[545, 116, 1405, 624]"
12,197,"[657, 118, 1243, 390]"
12,197,"[452, 241, 1418, 473]"
12,197,"[1139, 242, 1412, 575]"
12,197,"[726, 287, 1142, 571]"
12,197,"[452, 302, 1186, 676]"
12,197,"[478, 289, 1193, 632]"
12,197,"[527, 294, 1082, 483]"
12,197,"[560, 285, 723, 482]"
12,197,"[718, 291, 1098, 674]"
12,197,"[477, 286, 1137, 572]"
12,197,"[519, 284, 970, 482]"
12,197,"[873, 288, 1194, 682]"
12,197,"[835, 249, 1299, 575]"
12,197,"[488, 246, 1423, 433]"
12,197,"[548, 245, 1430, 678]"
12,197,"[690, 242, 1389, 476]"
12,197,"[762, 241, 1363, 678]"
12,197,"[845, 242, 1218, 677]"
12,197,"[898, 291, 1349, 578]"
12,197,"[974, 241, 1392, 426]"
12,197,"[855, 293, 1314, 678]"
12,197,"[1073, 243, 1254, 626]"
12,197,"[562, 198, 1332, 679]"
12,197,"[1100, 472, 1297, 778]"
12,197,"[533, 143, 1200, 381]"
12,197,"[842, 166, 1399, 772]"
12,197,"[447, 153, 1085, 626]"
12,197,"[453, 399, 1350, 580]"
12,197,"[1148, 161, 1345, 777]"
12,197,"[758, 119, 1179, 541]"
12,197,"[574, 153, 1317, 567]"
12,197,"[766, 195, 1020, 774]"
12,197,"[816, 155, 1062, 620]"
12,197,"[444, 157, 1102, 584]"
12,197,"[670, 193, 1396, 436]"
12,197,"[757, 122, 1239, 244]"
12,197,"[697, 153, 1306, 533]"
12,197,"[478, 154, 1384, 563]"
12,197,"[814, 154, 1289, 435]"
12,197,"[878, 153, 969, 777]"
12,197,"[456, 199, 1006, 432]"
12,197,"[1223, 128, 1417, 726]"
12,197,"[622, 123, 1298, 526]"
12,197,"[546, 197, 1324, 629]"
12,197,"[881, 126, 1375, 777]"
12,197,"[571, 123, 1131, 432]"
12,197,"[770, 387, 1100, 776]"
12,197,"[800, 335, 1429, 726]"
12,197,"[683, 121, 1317, 722]"
12,197,"[713, 153, 1412, 516]"
12,198,"[873, 249, 1299, 777]"
12,198,"[775, 241, 1172, 338]"
12,198,"[519, 200, 1102, 482]"
12,198,"[672, 157, 1029, 243]"
12,198,"[846, 284, 1261, 678]"
12,198,"[855, 434, 1412, 525]"
12,198,"[713, 199, 1350, 525]"
12,198,"[527, 161, 1289, 483]"
12,198,"[478, 289, 1130, 682]"
12,198,"[568, 293, 1222, 571]"
12,198,"[560, 166, 1399, 482]"
12,198,"[842, 629, 1218, 776]"
12,198,"[1100, 162, 1186, 676]"
12,198,"[718, 242, 1412, 521]"
12,198,"[726, 243, 1377, 674]"
12,198,"[546, 154, 1206, 777]"
12,198,"[456, 199, 626, 525]"
12,198,"[966, 205, 1348, 774]"
12,198,"[679, 115, 1131, 734]"
12,198,"[641, 114, 1417, 168]"
12,198,"[590, 117, 1429, 735]"
12,198,"[928, 123, 1243, 252]"
12,198,"[758, 119, 1418, 541]"
12,198,"[646, 117, 1387, 726]"
12,198,"[964, 122, 1273, 726]"
12,198,"[903, 121, 1317, 722]"
12,198,"[489, 123, 1298, 529]"
12,198,"[597, 118, 1205, 733]"
12,198,"[440, 119, 1375, 521]"
12,198,"[545, 116, 1258, 624]"
12,198,"[527, 429, 1345, 777]"
12,198,"[548, 245, 1306, 476]"
12,198,"[690, 242, 1363, 678]"
12,198,"[757, 148, 1073, 480]"
12,198,"[444, 241, 905, 584]"
12,198,"[898, 244, 1332, 679]"
12,198,"[638, 154, 1062, 531]"
12,198,"[488, 246, 1408, 678]"
12,198,"[478, 110, 963, 731]"
12,198,"[447, 112, 1249, 477]"
12,198,"[851, 205, 1307, 672]"
12,198,"[533, 143, 1379, 247]"
12,198,"[574, 153, 1194, 536]"
12,198,"[452, 248, 1297, 778]"
12,198,"[619, 153, 1031, 381]"
12,198,"[1073, 572, 1405, 632]"
12,198,"[478, 293, 1314, 436]"
12,198,"[508, 332, 937, 431]"
12,198,"[960, 291, 1324, 629]"
12,198,"[527, 379, 1392, 626]"
12,198,"[453, 297, 1372, 616]"
12,198,"[1130, 341, 1317, 567]"
12,198,"[1139, 288, 1423, 575]"
12,198,"[452, 287, 1200, 473]"
12,198,"[1022, 338, 1430, 626]"
12,198,"[583, 337, 1025, 620]"
12,198,"[770, 339, 1265, 560]"
12,198,"[703, 296, 970, 435]"
12,198,"[571, 339, 1006, 432]"
12,198,"[754, 288, 1389, 563]"
12,198,"[454, 291, 1349, 432]"
12,198,"[477, 245, 1052, 481]"
12,199,"[758, 198, 1119, 626]"
12,199,"[527, 244, 1218, 677]"
12,199,"[690, 119, 1179, 297]"
12,199,"[1051, 244, 1273, 726]"
12,199,"[964, 125, 1389, 431]"
12,199,"[1253, 249, 1430, 617]"
12,199,"[574, 153, 1212, 480]"
12,199,"[641, 114, 1377, 291]"
12,199,"[533, 118, 1127, 476]"
12,199,"[796, 288, 1237, 483]"
12,199,"[489, 241, 900, 535]"
12,199,"[754, 121, 1345, 777]"
12,199,"[447, 153, 1205, 733]"
12,199,"[679, 115, 905, 386]"
12,199,"[619, 126, 1375, 526]"
12,199,"[736, 117, 1049, 388]"
12,199,"[800, 339, 1324, 629]"
12,199,"[903, 526, 1372, 616]"
12,199,"[597, 201, 1363, 678]"
12,199,"[646, 123, 1349, 581]"
12,199,"[1274, 128, 1417, 722]"
12,199,"[880, 123, 1387, 726]"
12,199,"[998, 121, 1429, 726]"
12,199,"[932, 243, 1172, 626]"
12,199,"[835, 193, 1031, 575]"
12,199,"[855, 293, 1392, 489]"
12,199,"[683, 479, 1261, 734]"
12,199,"[814, 122, 1332, 679]"
12,199,"[562, 205, 1307, 525]"
12,199,"[440, 432, 1194, 521]"
12,199,"[546, 162, 1186, 341]"
12,199,"[454, 338, 1350, 525]"
12,199,"[478, 110, 1206, 777]"
12,199,"[900, 154, 1119, 672]"
12,199,"[478, 382, 1311, 624]"
12,199,"[568, 195, 969, 777]"
12,199,"[452, 248, 1193, 632]"
12,199,"[744, 472, 1151, 772]"
12,199,"[449, 112, 1302, 776]"
12,199,"[456, 199, 877, 482]"
12,199,"[571, 286, 1405, 624]"
12,199,"[929, 296, 1222, 526]"
12,199,"[713, 161, 1289, 731]"
12,199,"[1036, 208, 1384, 674]"
12,199,"[527, 291, 1027, 436]"
12,199,"[770, 166, 1399, 525]"
12,199,"[545, 116, 1249, 477]"
12,199,"[590, 117, 1423, 466]"
12,199,"[452, 288, 934, 473]"
12,199,"[697, 153, 1142, 682]"
12,199,"[488, 154, 1186, 676]"
12,199,"[672, 198, 1289, 735]"
12,199,"[609, 242, 1418, 473]"
12,199,"[444, 474, 1297, 778]"
12,199,"[453, 337, 1025, 620]"
12,199,"[878, 153, 1412, 572]"
12,199,"[527, 294, 1082, 436]"
12,199,"[606, 200, 1243, 571]"
12,199,"[649, 431, 1062, 774]"
12,199,"[478, 155, 1396, 375]"
12,199,"[757, 148, 1408, 678]"
12,199,"[477, 431, 1265, 560]"
12,200,"[703, 119, 1265, 560]"
12,200,"[478, 110, 1405, 672]"
12,200,"[646, 428, 1418, 733]"
12,200,"[590, 114, 1052, 431]"
12,200,"[583, 337, 1311, 466]"
12,200,"[449, 112, 748, 154]"
12,200,"[508, 202, 1243, 734]"
12,200,"[744, 426, 1372, 616]"
12,200,"[921, 205, 1182, 735]"
12,200,"[736, 117, 1102, 525]"
12,200,"[766, 157, 1029, 777]"
12,200,"[453, 153, 1062, 531]"
12,200,"[670, 154, 1119, 774]"
12,200,"[757, 148, 1396, 533]"
12,200,"[697, 153, 1306, 466]"
12,200,"[444, 155, 1025, 620]"
12,200,"[478, 382, 1350, 626]"
12,200,"[606, 198, 1206, 777]"
12,200,"[546, 197, 1412, 521]"
12,200,"[456, 199, 1384, 776]"
12,200,"[571, 161, 1289, 526]"
12,200,"[527, 166, 1399, 436]"
12,200,"[770, 387, 1151, 772]"
12,200,"[440, 154, 1186, 521]"
12,200,"[622, 341, 1297, 778]"
12,200,"[881, 126, 1375, 629]"
12,200,"[984, 123, 1317, 722]"
12,200,"[562, 339, 937, 525]"
12,200,"[597, 125, 1006, 582]"
12,200,"[489, 121, 1273, 726]"
12,200,"[754, 122, 1239, 385]"
12,200,"[683, 128, 1417, 726]"
12,200,"[574, 153, 900, 535]"
12,200,"[533, 143, 1200, 381]"
12,200,"[447, 153, 1345, 777]"
12,200,"[758, 119, 1179, 541]"
12,200,"[454, 338, 1429, 726]"
12,200,"[928, 121, 1131, 244]"
12,200,"[900, 335, 1085, 626]"
12,200,"[609, 241, 1172, 432]"
12,200,"[560, 379, 1392, 483]"
12,200,"[548, 245, 1430, 617]"
12,200,"[452, 245, 1102, 341]"
12,200,"[855, 249, 1314, 489]"
12,200,"[452, 241, 1389, 473]"
12,200,"[478, 289, 1075, 571]"
12,200,"[649, 244, 1254, 626]"
12,200,"[1021, 205, 1307, 476]"
12,200,"[527, 294, 1130, 682]"
12,200,"[488, 246, 1218, 677]"
12,200,"[690, 242, 1423, 632]"
12,200,"[456, 302, 1408, 678]"
12,200,"[845, 242, 1261, 678]"
12,200,"[477, 431, 1332, 679]"
12,200,"[898, 291, 1349, 572]"
12,200,"[899, 243, 1377, 624]"
12,200,"[846, 242, 1412, 340]"
12,200,"[835, 287, 1142, 575]"
12,200,"[1068, 208, 1379, 575]"
12,200,"[519, 241, 1049, 482]"
12,200,"[775, 286, 1363, 678]"
12,200,"[1073, 288, 1237, 676]"
12,201,"[447, 153, 1377, 381]"
12,201,"[1051, 249, 1299, 393]"
12,201,"[796, 194, 1345, 777]"
12,201,"[533, 143, 1218, 677]"
12,201,"[454, 242, 1254, 394]"
12,201,"[899, 122, 1349, 342]"
12,201,"[562, 339, 1317, 722]"
12,201,"[984, 123, 1298, 575]"
12,201,"[881, 126, 1375, 388]"
12,201,"[622, 393, 1261, 678]"
12,201,"[855, 123, 1131, 626]"
12,201,"[527, 335, 1031, 580]"
12,201,"[851, 119, 1179, 535]"
12,201,"[683, 245, 1392, 536]"
12,201,"[1226, 128, 1417, 726]"
12,201,"[697, 121, 1172, 296]"
12,201,"[527, 153, 1289, 436]"
12,201,"[713, 166, 1399, 342]"
12,201,"[770, 291, 1151, 525]"
12,201,"[842, 162, 1186, 772]"
12,201,"[478, 285, 965, 626]"
12,201,"[519, 436, 1193, 777]"
12,201,"[456, 199, 1222, 777]"
12,201,"[477, 198, 934, 481]"
12,201,"[606, 200, 1384, 572]"
12,201,"[546, 197, 1302, 624]"
12,201,"[571, 284, 1100, 776]"
12,201,"[775, 286, 1412, 516]"
12,201,"[560, 154, 1350, 525]"
12,201,"[456, 302, 1317, 567]"
12,201,"[824, 193, 1324, 629]"
12,201,"[958, 341, 1289, 676]"
12,201,"[444, 154, 1412, 584]"
12,201,"[726, 433, 1297, 778]"
12,201,"[649, 148, 1006, 533]"
12,201,"[568, 293, 1102, 525]"
12,201,"[766, 157, 1075, 571]"
12,201,"[453, 153, 952, 435]"
12,201,"[527, 294, 1062, 774]"
12,201,"[670, 155, 1130, 682]"
12,201,"[452, 289, 1396, 473]"
12,201,"[597, 202, 1429, 726]"
12,201,"[478, 110, 1418, 473]"
12,201,"[508, 121, 1194, 471]"
12,201,"[488, 246, 1024, 735]"
12,201,"[646, 119, 853, 581]"
12,201,"[690, 242, 1405, 734]"
12,201,"[703, 336, 1430, 617]"
12,201,"[449, 112, 1249, 477]"
12,201,"[440, 339, 1073, 521]"
12,201,"[839, 118, 1182, 245]"
12,201,"[641, 114, 963, 731]"
12,201,"[1002, 381, 1205, 733]"
12,201,"[835, 387, 1265, 575]"
12,201,"[452, 248, 1372, 616]"
12,201,"[545, 116, 1423, 381]"
12,201,"[489, 241, 708, 529]"
12,201,"[964, 125, 1379, 466]"
12,201,"[1202, 288, 1389, 726]"
12,201,"[1240, 205, 1408, 678]"
12,201,"[590, 117, 1332, 679]"
12,201,"[736, 117, 1006, 535]"
12,202,"[718, 193, 1025, 620]"
12,202,"[478, 110, 1389, 433]"
12,202,"[548, 153, 1200, 381]"
12,202,"[679, 115, 1142, 734]"
12,202,"[900, 484, 1193, 676]"
12,202,"[657, 161, 1412, 390]"
12,202,"[1199, 341, 1363, 778]"
12,202,"[444, 153, 645, 584]"
12,202,"[519, 243, 1377, 572]"
12,202,"[477, 154, 803, 481]"
12,202,"[842, 153, 1098, 772]"
12,202,"[766, 195, 1020, 774]"
12,202,"[590, 117, 1350, 525]"
12,202,"[452, 162, 1186, 473]"
12,202,"[583, 157, 1423, 381]"
12,202,"[905, 291, 1075, 626]"
12,202,"[568, 293, 1311, 525]"
12,202,"[478, 154, 1119, 482]"
12,202,"[452, 248, 1408, 678]"
12,202,"[456, 302, 1062, 531]"
12,202,"[646, 202, 1306, 581]"
12,202,"[713, 199, 1317, 567]"
12,202,"[649, 148, 1399, 484]"
12,202,"[736, 117, 1418, 473]"
12,202,"[641, 114, 1396, 533]"
12,202,"[478, 289, 1372, 731]"
12,202,"[670, 155, 1127, 476]"
12,202,"[962, 472, 1151, 735]"
12,202,"[488, 246, 1133, 626]"
12,202,"[533, 126, 1375, 476]"
12,202,"[881, 121, 1261, 678]"
12,202,"[622, 393, 1384, 563]"
12,202,"[762, 241, 1430, 617]"
12,202,"[932, 128, 1417, 430]"
12,202,"[440, 198, 1387, 726]"
12,202,"[619, 198, 1258, 624]"
12,202,"[546, 118, 1194, 471]"
12,202,"[928, 121, 1302, 521]"
12,202,"[754, 241, 1332, 679]"
12,202,"[597, 242, 1273, 726]"
12,202,"[873, 125, 1349, 342]"
12,202,"[984, 122, 1239, 777]"
12,202,"[744, 428, 1324, 629]"
12,202,"[454, 338, 626, 529]"
12,202,"[609, 244, 978, 432]"
12,202,"[1139, 123, 1317, 722]"
12,202,"[606, 200, 1405, 672]"
12,202,"[1088, 243, 1314, 433]"
12,202,"[758, 119, 1179, 541]"
12,202,"[683, 336, 1218, 677]"
12,202,"[793, 119, 1412, 516]"
12,202,"[456, 199, 1237, 480]"
12,202,"[835, 244, 1254, 575]"
12,202,"[894, 194, 1345, 777]"
12,202,"[775, 286, 1222, 526]"
12,202,"[545, 116, 1392, 426]"
12,202,"[447, 153, 969, 777]"
12,202,"[449, 112, 1249, 578]"
12,202,"[527, 527, 1205, 733]"
12,202,"[571, 376, 1429, 776]"
12,202,"[943, 123, 1265, 560]"
12,202,"[796, 284, 1206, 777]"
12,203,"[571, 286, 1193, 632]"
12,203,"[519, 291, 1027, 777]"
12,203,"[478, 199, 1222, 526]"
12,203,"[842, 208, 1379, 772]"
12,203,"[846, 284, 1408, 678]"
12,203,"[1100, 466, 1412, 624]"
12,203,"[744, 293, 1423, 577]"
12,203,"[921, 526, 1258, 731]"
12,203,"[527, 389, 1302, 776]"
12,203,"[609, 205, 1307, 432]"
12,203,"[672, 198, 1194, 471]"
12,203,"[651, 285, 1098, 674]"
12,203,"[1068, 202, 1249, 477]"
12,203,"[454, 338, 1137, 572]"
12,203,"[1051, 198, 1430, 617]"
12,203,"[928, 193, 1212, 433]"
12,203,"[683, 335, 1085, 626]"
12,203,"[903, 529, 1218, 733]"
12,203,"[796, 288, 1429, 726]"
12,203,"[690, 242, 1254, 386]"
12,203,"[758, 339, 1116, 541]"
12,203,"[619, 194, 1131, 734]"
12,203,"[814, 245, 1345, 777]"
12,203,"[440, 291, 1387, 726]"
12,203,"[597, 201, 1061, 582]"
12,203,"[489, 484, 1324, 629]"
12,203,"[800, 244, 986, 483]"
12,203,"[754, 338, 1317, 722]"
12,203,"[974, 241, 1314, 678]"
12,203,"[880, 332, 1332, 679]"
12,203,"[527, 481, 906, 580]"
12,203,"[452, 248, 1265, 560]"
12,203,"[929, 249, 1392, 533]"
12,203,"[478, 289, 1396, 436]"
12,203,"[488, 246, 1130, 735]"
12,203,"[966, 381, 1372, 774]"
12,203,"[766, 195, 1350, 531]"
12,203,"[452, 294, 570, 473]"
12,203,"[583, 337, 1127, 626]"
12,203,"[568, 293, 1311, 571]"
12,203,"[560, 426, 1348, 482]"
12,203,"[649, 431, 1317, 567]"
12,203,"[444, 431, 900, 584]"
12,203,"[958, 243, 1377, 620]"
12,203,"[657, 339, 1186, 676]"
12,203,"[1084, 242, 1412, 778]"
12,203,"[900, 341, 1363, 678]"
12,203,"[548, 245, 1389, 726]"
12,203,"[456, 297, 1082, 581]"
12,203,"[824, 193, 1418, 473]"
12,203,"[447, 110, 851, 293]"
12,203,"[638, 126, 1375, 204]"
12,203,"[449, 112, 1091, 162]"
12,203,"[941, 154, 1399, 214]"
12,203,"[697, 123, 1298, 201]"
12,203,"[757, 128, 1417, 195]"
12,203,"[574, 121, 1239, 199]"
12,203,"[545, 116, 913, 155]"
12,203,"[546, 119, 1179, 246]"
12,203,"[533, 114, 691, 197]"
12,203,"[606, 115, 1131, 243]"
12,203,"[456, 161, 1289, 390]"
12,204,"[962, 387, 1384, 735]"
12,204,"[440, 432, 1062, 531]"
12,204,"[703, 336, 965, 731]"
12,204,"[929, 208, 1379, 620]"
12,204,"[796, 243, 1396, 483]"
12,204,"[873, 205, 1182, 774]"
12,204,"[641, 114, 1299, 533]"
12,204,"[590, 117, 881, 383]"
12,204,"[545, 116, 1265, 560]"
12,204,"[478, 110, 1243, 580]"
12,204,"[449, 112, 1317, 567]"
12,204,"[649, 387, 1085, 626]"
12,204,"[1002, 244, 1254, 734]"
12,204,"[754, 205, 1307, 733]"
12,204,"[609, 385, 900, 489]"
12,204,"[571, 244, 1133, 626]"
12,204,"[619, 241, 1261, 678]"
12,204,"[1246, 293, 1423, 516]"
12,204,"[1063, 431, 1218, 677]"
12,204,"[845, 242, 1389, 526]"
12,204,"[690, 242, 1314, 624]"
12,204,"[452, 379, 1392, 521]"
12,204,"[1036, 434, 1249, 676]"
12,204,"[527, 291, 1349, 471]"
12,204,"[444, 382, 542, 584]"
12,204,"[452, 248, 1037, 672]"
12,204,"[453, 245, 1102, 427]"
12,204,"[583, 337, 1348, 629]"
12,204,"[519, 436, 1408, 678]"
12,204,"[488, 246, 1372, 616]"
12,204,"[898, 241, 1363, 678]"
12,204,"[508, 338, 1405, 624]"
12,204,"[986, 428, 1430, 617]"
12,204,"[548, 245, 1332, 679]"
12,204,"[1084, 287, 1273, 726]"
12,204,"[679, 115, 1130, 682]"
12,204,"[683, 148, 1075, 571]"
12,204,"[697, 153, 900, 535]"
12,204,"[456, 154, 1345, 777]"
12,204,"[597, 526, 1297, 778]"
12,204,"[533, 143, 937, 431]"
12,204,"[447, 153, 1206, 777]"
12,204,"[646, 119, 1179, 581]"
12,204,"[574, 153, 1137, 572]"
12,204,"[606, 195, 1200, 381]"
12,204,"[527, 198, 853, 541]"
12,204,"[456, 197, 838, 577]"
12,204,"[814, 161, 1289, 578]"
12,204,"[713, 166, 1399, 575]"
12,204,"[478, 162, 1306, 466]"
12,204,"[568, 154, 1119, 393]"
12,204,"[842, 157, 1029, 777]"
12,204,"[928, 193, 1412, 381]"
12,204,"[622, 123, 1298, 526]"
12,204,"[900, 122, 1387, 726]"
12,204,"[964, 121, 1377, 291]"
12,204,"[839, 118, 1208, 575]"
12,204,"[775, 198, 1317, 722]"
12,204,"[736, 117, 1006, 430]"
12,204,"[562, 126, 1375, 525]"
12,204,"[881, 128, 1417, 388]"
12,204,"[440, 388, 1429, 726]"
12,205,"[609, 288, 1237, 677]"
12,205,"[846, 284, 1186, 676]"
12,205,"[1246, 429, 1317, 722]"
12,205,"[950, 426, 1348, 672]"
12,205,"[478, 289, 1205, 733]"
12,205,"[562, 242, 969, 777]"
12,205,"[1092, 249, 1299, 726]"
12,205,"[966, 243, 1206, 777]"
12,205,"[921, 293, 1314, 731]"
12,205,"[527, 294, 1392, 430]"
12,205,"[814, 296, 1222, 526]"
12,205,"[770, 242, 1412, 437]"
12,205,"[842, 243, 1377, 772]"
12,205,"[456, 297, 1418, 473]"
12,205,"[880, 393, 1345, 777]"
12,205,"[718, 291, 1408, 678]"
12,205,"[622, 288, 1100, 776]"
12,205,"[960, 245, 1363, 678]"
12,205,"[962, 241, 1387, 735]"
12,205,"[571, 244, 1261, 678]"
12,205,"[568, 287, 1429, 726]"
12,205,"[489, 382, 1297, 778]"
12,205,"[651, 285, 1062, 577]"
12,205,"[683, 479, 1332, 734]"
12,205,"[900, 244, 1254, 536]"
12,205,"[454, 200, 1384, 563]"
12,205,"[928, 193, 1396, 572]"
12,205,"[998, 119, 1179, 163]"
12,205,"[703, 208, 1379, 483]"
12,205,"[527, 432, 965, 626]"
12,205,"[447, 153, 935, 581]"
12,205,"[444, 339, 1085, 626]"
12,205,"[452, 143, 577, 427]"
12,205,"[574, 153, 1119, 381]"
12,205,"[583, 154, 1025, 620]"
12,205,"[527, 205, 1307, 575]"
12,205,"[736, 117, 969, 161]"
12,205,"[881, 125, 1061, 388]"
12,205,"[597, 114, 748, 582]"
12,205,"[754, 122, 1239, 385]"
12,205,"[478, 110, 881, 383]"
12,205,"[1177, 123, 1298, 560]"
12,205,"[449, 112, 1375, 386]"
12,205,"[649, 128, 1417, 567]"
12,205,"[590, 117, 1324, 629]"
12,205,"[456, 118, 913, 489]"
12,205,"[878, 153, 1098, 674]"
12,205,"[477, 154, 1289, 481]"
